miRNA	gene.ID	gene.Symbol	invFC	cor.fc	cor.sam	q	db	db.sum	q.mirtarbase	q.targetscan.default	q.targetscan.noncons	q.tarbase	q.mirwalk	q.mirdip	gene.log2FC	gene.log2cpm	gene.pval	gene.padj	mir.log2FC	mir.log2cpm	mir.pval	mir.padj	iact.pval	iact.padj	gene.and.mir.de
2315	hsa-miR-335-3p	ENSG00000082781	ITGB5	TRUE	-0.325383742693943	-0.734141659209178	0.9750472	001001	2	0	0	0.92	0	0	0.9750472	0.976049477547847	13491.1944733774	2.51036635833126e-05	0.00169311724754049	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00219288449604609	0.00345876490670756	TRUE
2328	hsa-miR-335-3p	ENSG00000113070	HBEGF	TRUE	0.73079280036165	-0.542704226795053	0.9	100000	1	0.9	0	0	0	0	0	1.63099851515225	860.813718218367	5.29166306467753e-05	0.00300296051097692	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00222069746310956	0.00345876490670756	TRUE
2333	hsa-miR-335-3p	ENSG00000124225	PMEPA1	TRUE	-0.248448686782351	-0.675022708731933	0.9860424	000011	2	0	0	0	0	0.923076923076923	0.9860424	2.49588698242923	426.268491766923	2.84843956355732e-10	1.22311994859151e-07	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00216778111730674	0.00345876490670756	TRUE
2335	hsa-miR-335-3p	ENSG00000125430	HS3ST3B1	TRUE	0.471866683688275	-0.821759574924596	0.9	100000	1	0.9	0	0	0	0	0	2.650836526774	145.62851909817	3.54401282510251e-06	0.000371170513926589	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00217132484528788	0.00345876490670756	TRUE
2336	hsa-miR-335-3p	ENSG00000128655	PDE11A	TRUE	0.958652592233122	-0.353120659025378	0.9	100000	1	0.9	0	0	0	0	0	1.57508826906408	148.377580327287	7.86779208035431e-06	0.000675685983860828	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00217564862454313	0.00345876490670756	TRUE
2342	hsa-miR-335-3p	ENSG00000135919	SERPINE2	TRUE	-0.220544853734233	-0.423403454303469	0.9826795	001001	2	0	0	0.98	0	0	0.9826795	2.16455594056236	11587.555587234	1.35459642267495e-11	8.30948148423746e-09	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00216778084600874	0.00345876490670756	TRUE
2343	hsa-miR-335-3p	ENSG00000136026	CKAP4	TRUE	0.881084494031721	-0.672610022352275	0.9	100000	1	0.9	0	0	0	0	0	0.580601989422864	12511.6012616223	0.00259422931508202	0.0489963516937562	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.0047620101475448	0.00493632048783655	TRUE
2349	hsa-miR-335-3p	ENSG00000144583	MARCHF4	TRUE	0.916225273748572	-0.622855549006958	0.9	100000	1	0.9	0	0	0	0	0	2.07061420375633	1968.70386992145	2.00427273050766e-08	5.06255712047053e-06	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00216780087519009	0.00345876490670756	TRUE
2352	hsa-miR-335-3p	ENSG00000147010	SH3KBP1	TRUE	0.273256569833355	-0.739243806155183	0.9863395	100001	2	0.9	0	0	0	0	0.9863395	0.657608144267504	1568.62962725843	0.00234771212406108	0.0462434672510012	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00451549295652386	0.00475726383670343	TRUE
2357	hsa-miR-335-3p	ENSG00000152749	GPR180	TRUE	0.813751199601067	-0.634523131575287	0.9766979	001001	2	0	0	0.93	0	0	0.9766979	0.679809797088023	476.069301642897	0.000513889156010723	0.0159756503176958	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.0026816699884735	0.00355266364997146	TRUE
2363	hsa-miR-335-3p	ENSG00000163328	GPR155	TRUE	0.405430341445417	-0.490244154867818	1	000011	2	0	0	0	0	1	0.9860989	0.755397012298	413.108513226861	0.00147546019584739	0.0338200680478755	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00364324102831017	0.00419783793522847	TRUE
2380	hsa-miR-335-3p	ENSG00000182585	EPGN	TRUE	-0.306615319620907	-0.564462014520722	0.9	100000	1	0.9	0	0	0	0	0	1.22160877800908	1475.00890305447	1.20744081138776e-08	3.19061736419345e-06	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00216779290687089	0.00345876490670756	TRUE
2383	hsa-miR-335-3p	ENSG00000184226	PCDH9	TRUE	-0.0178324092861331	-0.605489357148432	0.986259	000011	2	0	0	0	0	0.923076923076923	0.986259	1.00156818743911	1211.75930187583	3.59591383457467e-09	1.15806405042477e-06	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00216778442837661	0.00345876490670756	TRUE
2387	hsa-miR-335-3p	ENSG00000187498	COL4A1	TRUE	0.602753032621164	-0.0557741938240936	0.9	100000	1	0.9	0	0	0	0	0	1.8880722054698	16568.7282612656	2.76237112631299e-10	1.22311994859151e-07	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00216778110869989	0.00345876490670756	TRUE
2389	hsa-miR-335-3p	ENSG00000196937	FAM3C	TRUE	0.787694746533061	-0.69417402885135	0.9764989	001001	2	0	0	0.95	0	0	0.9764989	0.564785606382539	2487.25202477645	0.00239283299993674	0.0464357384910688	-1.03354664585288	4.3520462451762	0.00216778083246278	0.031053715934733	0.00456061383239952	0.00479317735099247	TRUE
2393	hsa-miR-335-5p	ENSG00000005238	FAM214B	TRUE	0.591094462452959	-0.175194861082773	0.9	100000	1	0.9	0	0	0	0	0	0.59179044920293	2654.97390933455	0.00154752345676175	0.0346699081217477	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00255520897430302	0.00347864165949938	TRUE
2394	hsa-miR-335-5p	ENSG00000051108	HERPUD1	TRUE	0.0298130455832278	-0.165481477831775	0.9	100000	1	0.9	0	0	0	0	0	0.790937877264118	1792.24904573687	0.000389825848346598	0.0130193092689504	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00139751136588787	0.00308876759881071	TRUE
2396	hsa-miR-335-5p	ENSG00000071282	LMCD1	TRUE	-0.112019387461297	-0.239632461364852	0.9	100000	1	0.9	0	0	0	0	0	2.37247277643759	135.381313762853	2.70357769645359e-06	0.000295148202421314	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00101038909523772	0.00298611022792575	TRUE
2397	hsa-miR-335-5p	ENSG00000073756	PTGS2	TRUE	-0.997266952059068	-0.562168311890305	0.9	100000	1	0.9	0	0	0	0	0	1.23907942655186	2410.35522236516	8.00656274301721e-05	0.00419270492908731	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00108775114497144	0.00298611022792575	TRUE
2398	hsa-miR-335-5p	ENSG00000075420	FNDC3B	TRUE	-0.233968506244664	-0.30559321750588	0.9	100000	1	0.9	0	0	0	0	0	0.834011729339696	2570.78318796637	1.3057870635773e-05	0.00101946357290926	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00102074338817704	0.00298611022792575	TRUE
2400	hsa-miR-335-5p	ENSG00000082781	ITGB5	TRUE	-0.896332734834491	-0.422747552994951	0.9	100000	1	0.9	0	0	0	0	0	0.976049477547847	13491.1944733774	2.51036635833126e-05	0.00169311724754049	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00103278918112458	0.00298611022792575	TRUE
2402	hsa-miR-335-5p	ENSG00000099282	TSPAN15	TRUE	-0.530771677430644	-0.256400973760677	0.9	100000	1	0.9	0	0	0	0	0	2.25013142267805	270.306926241197	7.67003401409824e-07	0.000100821814458789	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00100845252094268	0.00298611022792575	TRUE
2403	hsa-miR-335-5p	ENSG00000105290	APLP1	TRUE	0.188350729731005	-0.347692322464317	0.9	100000	1	0.9	0	0	0	0	0	0.767806481061598	851.637535135023	4.14979340055354e-06	0.000414400299115742	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00101183531094182	0.00298611022792575	TRUE
2404	hsa-miR-335-5p	ENSG00000106080	FKBP14	TRUE	0.634687052192261	-0.469777884249168	0.9	100000	1	0.9	0	0	0	0	0	0.72008830117506	1178.57608207877	0.000283029698430925	0.0108576155413939	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00129071521597219	0.00301497001582202	TRUE
2406	hsa-miR-335-5p	ENSG00000109929	SC5D	TRUE	0.175906807514375	0.0660896506532211	0.9	100000	1	0.9	0	0	0	0	0	0.732776248472216	2162.08196955483	0.00122789558395424	0.0300717697956245	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00223558110149551	0.00345876490670756	TRUE
2407	hsa-miR-335-5p	ENSG00000112715	VEGFA	TRUE	0.171049468380189	0.075065639139165	0.9	100000	1	0.9	0	0	0	0	0	0.817176544143037	2388.22480537161	2.41505911628929e-06	0.00027290168014069	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00101010057665756	0.00298611022792575	TRUE
2408	hsa-miR-335-5p	ENSG00000113083	LOX	TRUE	0.795674567953492	-0.484569767033588	0.9	100000	1	0.9	0	0	0	0	0	1.17006545162829	17799.6542025533	0.00104249035412141	0.0270208465629619	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00205017587166268	0.00343635929710119	TRUE
2409	hsa-miR-335-5p	ENSG00000113389	NPR3	TRUE	0.838995178266515	-0.224311029987252	0.9	100000	1	0.9	0	0	0	0	0	1.37450535476748	595.135105052702	0.000296943396319072	0.0110748020581562	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00130462891386034	0.00301497001582202	TRUE
2411	hsa-miR-335-5p	ENSG00000116406	EDEM3	TRUE	-0.65769770536713	-0.264959313793962	0.9	100000	1	0.9	0	0	0	0	0	0.515901764878499	917.364209155774	6.62242828160728e-05	0.00358445887074223	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00107390980035734	0.00298611022792575	TRUE
2412	hsa-miR-335-5p	ENSG00000119681	LTBP2	TRUE	-0.547353644251981	-0.684509874130611	0.9	100000	1	0.9	0	0	0	0	0	1.80981765926685	31242.4479648515	4.45149512963392e-13	3.79158868321377e-10	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00100768551798642	0.00298611022792575	TRUE
2413	hsa-miR-335-5p	ENSG00000119899	SLC17A5	TRUE	0.737003850991466	-0.0611578224462892	0.9	100000	1	0.9	0	0	0	0	0	0.448804669470719	1518.83903275529	0.000196971826734745	0.00826511749836151	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00120465734427601	0.00298611022792575	TRUE
2414	hsa-miR-335-5p	ENSG00000119938	PPP1R3C	TRUE	-0.533954713537293	-0.563370830925556	0.9	100000	1	0.9	0	0	0	0	0	0.583714629453447	4460.76329996687	0.000317397044157819	0.0115642202090278	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00132508256169909	0.00303682826240334	TRUE
2415	hsa-miR-335-5p	ENSG00000121281	ADCY7	TRUE	-0.581961144793842	-0.380140287686163	0.9	100000	1	0.9	0	0	0	0	0	1.5018763597538	332.752865801656	0.000620403341874977	0.0183357580096298	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00162808885941625	0.00319179611092312	TRUE
2416	hsa-miR-335-5p	ENSG00000122707	RECK	TRUE	-0.0504384801621091	-0.261331488927812	0.9	100000	1	0.9	0	0	0	0	0	0.523463593357987	2263.56248046438	0.000710961224852683	0.0203073226131979	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00171864674239395	0.00327724758470824	TRUE
2417	hsa-miR-335-5p	ENSG00000122884	P4HA1	TRUE	0.418910956435018	-0.212897909360676	0.9	100000	1	0.9	0	0	0	0	0	1.106897359678	1862.62512703906	2.08874274664431e-07	3.5404189555621e-05	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00100789439181593	0.00298611022792575	TRUE
2418	hsa-miR-335-5p	ENSG00000128342	LIF	TRUE	-0.768359372737406	0.00637243918980262	0.9	100000	1	0.9	0	0	0	0	0	0.712249253463943	4273.54082840851	0.000374804667567094	0.0128752899402648	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00138249018510836	0.00308876759881071	TRUE
2419	hsa-miR-335-5p	ENSG00000130066	SAT1	TRUE	0.894635621022697	-0.0248518984682975	0.9	100000	1	0.9	0	0	0	0	0	0.509770887724141	5323.41422340442	7.03078640201447e-05	0.00375811578550832	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00107799338156141	0.00298611022792575	TRUE
2420	hsa-miR-335-5p	ENSG00000130827	PLXNA3	TRUE	0.420246233191065	-0.36812402587387	0.9	100000	1	0.9	0	0	0	0	0	0.549522361036903	4448.51862203485	0.000109300326811526	0.00533335912873515	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.0011169858443528	0.00298611022792575	TRUE
2421	hsa-miR-335-5p	ENSG00000131435	PDLIM4	TRUE	0.190556278408402	-0.508600230472643	0.9	100000	1	0.9	0	0	0	0	0	0.869390633870284	2826.08907630733	4.89529226551789e-07	6.78076935101091e-05	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00100817504676782	0.00298611022792575	TRUE
2423	hsa-miR-335-5p	ENSG00000135074	ADAM19	TRUE	0.139788507018417	-0.470613163035009	1	000011	2	0	0	0	0	1	0.9744226	1.78740044825322	2694.89183277453	1.60508640315652e-06	0.000191451139309836	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00100929060394443	0.00298611022792575	TRUE
2425	hsa-miR-335-5p	ENSG00000136869	TLR4	TRUE	0.63848963087204	0.0029454246012669	0.9	100000	1	0.9	0	0	0	0	0	0.788892726786978	2051.87684312988	0.00206092291911384	0.0420741823201655	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00306860843665511	0.00379156024688518	TRUE
2426	hsa-miR-335-5p	ENSG00000137522	RNF121	TRUE	-0.655521862452841	-0.32101476383686	0.9	100000	1	0.9	0	0	0	0	0	0.71862874739327	507.886427269308	2.377735588326e-05	0.00167376993709375	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00103146287342453	0.00298611022792575	TRUE
2427	hsa-miR-335-5p	ENSG00000137877	SPTBN5	TRUE	0.993118570750221	-0.302269126674389	0.9	100000	1	0.9	0	0	0	0	0	1.85928453309504	89.916191504945	3.24364252374425e-05	0.00205835482713662	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00104012194277871	0.00298611022792575	TRUE
2428	hsa-miR-335-5p	ENSG00000138829	FBN2	TRUE	-0.208738425572903	-0.247391812081957	0.9	100000	1	0.9	0	0	0	0	0	1.30215890207132	1020.96406712962	0.00111605556432566	0.0285258487691333	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00212374108186693	0.00345876490670756	TRUE
2429	hsa-miR-335-5p	ENSG00000140941	MAP1LC3B	TRUE	0.6756646015639	-0.218554261997927	0.9	100000	1	0.9	0	0	0	0	0	0.439749907019965	6118.14187870427	0.00206941291184559	0.0421186158420358	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00307709842938686	0.0037939526467638	TRUE
2430	hsa-miR-335-5p	ENSG00000143878	RHOB	TRUE	-0.644728808262501	-0.169352198406304	0.9	100000	1	0.9	0	0	0	0	0	0.753854171292267	2241.12577862734	1.09072005811231e-05	0.000889282011936889	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00101859271812239	0.00298611022792575	TRUE
2433	hsa-miR-335-5p	ENSG00000148680	HTR7	TRUE	0.563347292676387	0.0261674794859723	0.9	100000	1	0.9	0	0	0	0	0	1.41171191756574	74.6385863336919	0.000620586127324842	0.0183357580096298	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00162827164486611	0.00319179611092312	TRUE
2434	hsa-miR-335-5p	ENSG00000149256	TENM4	TRUE	-0.846650135711733	-0.219277142690364	0.9	100000	1	0.9	0	0	0	0	0	2.28637670857536	810.113131805789	4.84159751063767e-07	6.78076935101091e-05	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00100816967729233	0.00298611022792575	TRUE
2435	hsa-miR-335-5p	ENSG00000149428	HYOU1	TRUE	0.457036626331728	-0.279595215777992	0.9	100000	1	0.9	0	0	0	0	0	0.774584916263576	4121.70336817645	0.00195556040858532	0.040660680059748	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00296324592612659	0.00371732358876012	TRUE
2436	hsa-miR-335-5p	ENSG00000152749	GPR180	TRUE	0.917954834415529	-0.124426625180361	0.9822166	001001	2	0	0	0.97	0	0	0.9822166	0.679809797088023	476.069301642897	0.000513889156010723	0.0159756503176958	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00152157467355199	0.00310140258881731	TRUE
2437	hsa-miR-335-5p	ENSG00000163207	IVL	TRUE	0.506701953835475	0.0379134800792793	0.9	100000	1	0.9	0	0	0	0	0	3.54521167604512	148.581349255394	0.00255749940797733	0.0485548599013159	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.0035651849255186	0.00415540514257924	TRUE
2438	hsa-miR-335-5p	ENSG00000164171	ITGA2	TRUE	-0.531709016089816	-0.190848714707634	0.9	100000	1	0.9	0	0	0	0	0	1.02091819811401	1616.41887300941	0.000765785809774269	0.0213524952413683	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00177347132731554	0.00334396285283301	TRUE
2439	hsa-miR-335-5p	ENSG00000166272	WBP1L	TRUE	-0.837116782375861	-0.579128370661835	0.9	100000	1	0.9	0	0	0	0	0	0.609706530224903	1763.82604368263	0.0004781564751146	0.0151714574197691	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00148584199265587	0.00308987275164007	TRUE
2441	hsa-miR-335-5p	ENSG00000168140	VASN	TRUE	-0.628221400889235	-0.0935776970853358	0.9	100000	1	0.9	0	0	0	0	0	0.804925400580527	3522.3224651335	0.000336509149799302	0.0120645307811017	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00134419466734057	0.00305475078207965	TRUE
2442	hsa-miR-335-5p	ENSG00000168528	SERINC2	TRUE	-0.499013911021557	-0.400932309726638	0.9	100000	1	0.9	0	0	0	0	0	0.668903351628791	1990.67714146905	3.04881532530995e-05	0.00196374195103214	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00103817367079437	0.00298611022792575	TRUE
2443	hsa-miR-335-5p	ENSG00000168994	PXDC1	TRUE	-0.599824720182885	-0.184481320742644	0.9	100000	1	0.9	0	0	0	0	0	1.02658479396752	1084.75420084547	3.92337874344334e-05	0.00235074255688545	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.0010469193049757	0.00298611022792575	TRUE
2444	hsa-miR-335-5p	ENSG00000169359	SLC33A1	TRUE	0.217432747456328	-0.208733887237352	0.9	100000	1	0.9	0	0	0	0	0	0.585894455307536	529.662441276225	0.00163160581167492	0.0356243153660955	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00263929132921619	0.00353054950672035	TRUE
2445	hsa-miR-335-5p	ENSG00000169583	CLIC3	TRUE	-0.869487119628243	0.076098070181996	0.9	100000	1	0.9	0	0	0	0	0	1.7788009497684	216.43556336808	0.00195348736353113	0.040660680059748	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.0029611728810724	0.00371732358876012	TRUE
2446	hsa-miR-335-5p	ENSG00000173530	TNFRSF10D	TRUE	-0.173792727310579	-0.393323178647018	0.9	100000	1	0.9	0	0	0	0	0	0.853179508474631	2078.1977463149	4.50570293100931e-06	0.000433152725054194	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00101219122047228	0.00298611022792575	TRUE
2447	hsa-miR-335-5p	ENSG00000173852	DPY19L1	TRUE	0.859683313121602	-0.115500275624285	0.9864397	001001	2	0	0	0.97	0	0	0.9864397	0.520688532309627	1108.49219178091	0.000317095210619043	0.0115642202090278	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00132478072816031	0.00303682826240334	TRUE
2448	hsa-miR-335-5p	ENSG00000175482	POLD4	TRUE	-0.374859660580566	-0.486712645527929	0.9	100000	1	0.9	0	0	0	0	0	0.72546936732499	325.627555915949	5.58512920743098e-05	0.00311461620996216	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00106353680961558	0.00298611022792575	TRUE
2449	hsa-miR-335-5p	ENSG00000178726	THBD	TRUE	0.423406143124078	-0.348826040733708	0.9	100000	1	0.9	0	0	0	0	0	1.81062894961347	666.968255398634	7.08920101650461e-09	2.02940194432472e-06	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00100769260674229	0.00298611022792575	TRUE
2452	hsa-miR-335-5p	ENSG00000188064	WNT7B	TRUE	-0.0071589641363985	-0.160497969958857	0.9	100000	1	0.9	0	0	0	0	0	1.78288367725111	69.8510401400051	0.000389086230451322	0.0130193092689504	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00139677174799259	0.00308876759881071	TRUE
2454	hsa-miR-335-5p	ENSG00000198768	APCDD1L	TRUE	0.42172506422089	-0.256597287145525	0.9	100000	1	0.9	0	0	0	0	0	1.13539696287189	871.920015227121	4.30926007401282e-08	9.57101521955744e-06	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00100772861014201	0.00298611022792575	TRUE
2456	hsa-miR-335-5p	ENSG00000204262	COL5A2	TRUE	0.520921319286303	-0.413813713281891	0.9670908	000101	2	0	0	0	0.9	0	0.9670908	0.718826811192672	6147.79049590357	0.000384349976649172	0.0130186563694835	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00139203549419044	0.00308876759881071	TRUE
2458	hsa-miR-335-5p	ENSG00000214193	SH3D21	TRUE	0.789116545083293	-0.535566413924759	0.9	100000	1	0.9	0	0	0	0	0	0.624806817695865	265.860130841818	0.000662858251179196	0.0193511519387661	-1.02805262276804	9.87769353070579	0.00100768551754127	0.0207295306465633	0.00167054376872047	0.003236526573751	TRUE
2459	hsa-miR-340-5p	ENSG00000051108	HERPUD1	TRUE	0.0103410219517962	-0.758445355647266	0.98	010001	2	0	0.98	0	0	0	0.9767913	0.790937877264118	1792.24904573687	0.000389825848346598	0.0130193092689504	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00310912781549597	0.00381054247000473	TRUE
2460	hsa-miR-340-5p	ENSG00000064652	SNX24	TRUE	0.164222857190619	-0.599461120808999	0.9	100000	1	0.9	0	0	0	0	0	0.955838684382876	250.264248944622	7.32054878091388e-05	0.00389683096676581	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00279250745495851	0.00359461066010617	TRUE
2461	hsa-miR-340-5p	ENSG00000077147	TM9SF3	TRUE	0.284830413450678	-0.654780995028788	0.9792404	010001	2	0	0.86	0	0	0	0.9792404	0.454446728217823	5484.45264167535	0.00107378264366983	0.0276649360315095	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.0037930846108192	0.00432324301964903	TRUE
2465	hsa-miR-340-5p	ENSG00000112473	SLC39A7	TRUE	-0.420804757960372	-0.77073014462226	0.9	100000	1	0.9	0	0	0	0	0	0.496346446260137	5648.31787032736	0.00046861510453688	0.0149794039122682	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00318791707168625	0.00387853530385228	TRUE
2470	hsa-miR-340-5p	ENSG00000115641	FHL2	TRUE	-0.64957908077448	-0.350451182162167	0.9808955	010001	2	0	0.97	0	0	0	0.9808955	0.72094200038771	3422.8825357613	0.00120749766116379	0.0298683358199665	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00392679962831316	0.00438813422573622	TRUE
2477	hsa-miR-340-5p	ENSG00000122786	CALD1	TRUE	-0.0492609820034185	-0.0449160690278999	0.9718279	001001	2	0	0	0.91	0	0	0.9718279	0.679367686858523	32533.4622281144	0.000383649978002391	0.0130186563694835	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00310295194515176	0.00380788691843095	TRUE
2483	hsa-miR-340-5p	ENSG00000133816	MICAL2	TRUE	-0.517014086229412	-0.61439711208642	0.9810532	010001	2	0	0.92	0	0	0	0.9810532	0.724730783205442	2817.77403354507	0.00239352044388058	0.0464357384910688	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00511282241102995	0.0052319376314279	TRUE
2488	hsa-miR-340-5p	ENSG00000138448	ITGAV	TRUE	-0.689573353551137	-0.816039352001706	0.9779626	001001	2	0	0	0.92	0	0	0.9779626	0.574358903848989	3889.74646488263	0.000205106550646602	0.00849576394028788	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00292440851779597	0.00369647458422264	TRUE
2492	hsa-miR-340-5p	ENSG00000147010	SH3KBP1	TRUE	-0.384035922764483	-0.54221150344531	0.9783679	010001	2	0	0.86	0	0	0	0.9783679	0.657608144267504	1568.62962725843	0.00234771212406108	0.0462434672510012	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00506701409121045	0.00519583648335987	TRUE
2499	hsa-miR-340-5p	ENSG00000164976	MYORG	TRUE	0.86227869839677	-0.211547694129297	0.9	100000	1	0.9	0	0	0	0	0	0.991432549907774	231.943057346295	0.000240104680862347	0.00963452525164832	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00295940664801172	0.00371732358876012	TRUE
2500	hsa-miR-340-5p	ENSG00000165661	QSOX2	TRUE	0.521813216090367	-0.383113327032299	0.9	100000	1	0.9	0	0	0	0	0	0.545538504634082	557.961571275777	0.00131225928406698	0.0313046742543534	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00403156125121635	0.00442010545747031	TRUE
2501	hsa-miR-340-5p	ENSG00000165891	E2F7	TRUE	-0.77007467091881	-0.721551199932176	0.9733166	010001	2	0	0.86	0	0	0	0.9733166	1.12214364626417	394.656018780336	1.97066322337258e-07	3.38481115246475e-05	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00271949903347171	0.00355266364997146	TRUE
2502	hsa-miR-340-5p	ENSG00000166147	FBN1	TRUE	-0.708839202243245	-0.66805861656971	0.9851511	010001	2	0	0.86	0	0	0	0.9851511	0.960912698363026	8629.82347303627	4.4485024997811e-06	0.000430869242121655	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00272375046964915	0.00355266364997146	TRUE
2509	hsa-miR-340-5p	ENSG00000182667	NTM	TRUE	-0.818670974438459	-0.631119763988941	0.9	100000	1	0.9	0	0	0	0	0	1.69105999949275	297.02802434397	0.00125014081679979	0.0302712669210806	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00396944278394916	0.00438813422573622	TRUE
2511	hsa-miR-340-5p	ENSG00000183691	NOG	TRUE	0.153367509813235	-0.659833048438443	0.99	010001	2	0	0.99	0	0	0	0.9738841	1.96676786829242	971.643754582293	1.91330221908229e-11	1.07161561679209e-08	-0.686827585061608	6.49357206884138	0.00271930196714937	0.034807065179512	0.00271930198628239	0.00355266364997146	TRUE
